"ORIG"	"DAT1"	"DAT2"	"cond_memo"	"stat_memo"	"LOCA"	"TOPO"	"REC"	"DET"	"Ordre"	"Famille"	"Sous_Famille"	"Espece"	"Espece_bis"	"GEN"	"SP"	"spec_memo"	"Abondance"	"Parcelle"	"Numero_de_piege"	"Type_piege"	"CPI"	"Numero_de_projet"	"Numero_arbre"	"COND_ID"	"STAT_ID"
deg 46.62809 2.701644	20240801	20240915	"R5;THERA2024/346"	"Lind noir Canopee superieure;TR337_T_2"	Troncais		R.Balvay	Parmain	COLEOPTERA	Melandryidae	Melandryinae	Phloiotrya tenuis	Phloiotrya tenuis (Hampe, 1850)	Phloiotrya	tenuis		3	337	2	lind	Noir	56	7	191262	139447
deg 47.26527 2.067914	20240801	20240915	"R5;THERA2024/392"	"Lind noir Infra canopee;VZ249_TE_4"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Melandryidae	Melandryinae	Phloiotrya tenuis	Phloiotrya tenuis (Hampe, 1850)	Phloiotrya	tenuis		1	249	4	lind	Noir	56	18	191308	139493
deg 46.61481 2.719873	20240801	20240915	"R5;THERA2024/342"	"Lind noir Canopee superieure;TR327_T_2"	Troncais		R.Balvay	Parmain	COLEOPTERA	Melandryidae	Melandryinae	Phloiotrya tenuis	Phloiotrya tenuis (Hampe, 1850)	Phloiotrya	tenuis		2	327	2	lind	Noir	56	6	191258	139443
deg 47.26568 2.118357	20240801	20240915	"R5;THERA2024/384"	"Lind noir Infra canopee;VZ179_TE_4"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Melandryidae	Melandryinae	Phloiotrya tenuis	Phloiotrya tenuis (Hampe, 1850)	Phloiotrya	tenuis		1	179	4	lind	Noir	56	16	191300	139485
deg 46.66978 2.731031	20240801	20240915	"R5;THERA2024/331"	"Lind noir Canopee inferieure;TR118_T_3"	Troncais		R.Balvay	Parmain	COLEOPTERA	Melandryidae	Melandryinae	Phloiotrya tenuis	Phloiotrya tenuis (Hampe, 1850)	Phloiotrya	tenuis		1	118	3	lind	Noir	56	3	191247	139432
deg 46.62809 2.701644	20240801	20240915	"R5;THERA2024/347"	"Lind noir Canopee inferieure;TR337_T_3"	Troncais		R.Balvay	Parmain	COLEOPTERA	Melandryidae	Melandryinae	Phloiotrya tenuis	Phloiotrya tenuis (Hampe, 1850)	Phloiotrya	tenuis		3	337	3	lind	Noir	56	7	191263	139448
deg 47.23222 2.174727	20240801	20240915	"R5;THERA2024/369"	"Lind noir Supra canopee;VZ63_T_1"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Melandryidae	Melandryinae	Phloiotrya tenuis	Phloiotrya tenuis (Hampe, 1850)	Phloiotrya	tenuis		1	63	1	lind	Noir	56	13	191285	139470
deg 46.66978 2.731031	20240801	20240915	"R5;THERA2024/330"	"Lind noir Canopee superieure;TR118_T_2"	Troncais		R.Balvay	Parmain	COLEOPTERA	Melandryidae	Melandryinae	Phloiotrya tenuis	Phloiotrya tenuis (Hampe, 1850)	Phloiotrya	tenuis		4	118	2	lind	Noir	56	3	191246	139431
deg 47.28669 2.154923	20240801	20240915	"R5;THERA2024/374"	"Lind noir Canopee superieure;VZ71_T_2"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Melandryidae	Melandryinae	Phloiotrya tenuis	Phloiotrya tenuis (Hampe, 1850)	Phloiotrya	tenuis		1	71	2	lind	Noir	56	14	191290	139475
deg 47.26527 2.067914	20240801	20240915	"R5;THERA2024/391"	"Lind noir Canopee inferieure;VZ249_TE_3"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Melandryidae	Melandryinae	Phloiotrya tenuis	Phloiotrya tenuis (Hampe, 1850)	Phloiotrya	tenuis		2	249	3	lind	Noir	56	18	191307	139492
deg 47.26861 2.081451	20240801	20240915	"R5;THERA2024/386"	"Lind noir Canopee superieure;VZ236_TE_2"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Melandryidae	Melandryinae	Phloiotrya tenuis	Phloiotrya tenuis (Hampe, 1850)	Phloiotrya	tenuis		5	236	2	lind	Noir	56	17	191302	139487
deg 46.63988 2.768873	20240801	20240915	"R5;THERA2024/335"	"Lind noir Canopee inferieure;TR207_TE_3"	Troncais		R.Balvay	Parmain	COLEOPTERA	Melandryidae	Melandryinae	Phloiotrya tenuis	Phloiotrya tenuis (Hampe, 1850)	Phloiotrya	tenuis		1	207	3	lind	Noir	56	4	191251	139436
deg 47.26861 2.081451	20240801	20240915	"R5;THERA2024/387"	"Lind noir Canopee inferieure;VZ236_TE_3"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Melandryidae	Melandryinae	Phloiotrya tenuis	Phloiotrya tenuis (Hampe, 1850)	Phloiotrya	tenuis		1	236	3	lind	Noir	56	17	191303	139488
deg 47.26527 2.067914	20240801	20240915	"R5;THERA2024/390"	"Lind noir Canopee superieure;VZ249_TE_2"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Melandryidae	Melandryinae	Phloiotrya tenuis	Phloiotrya tenuis (Hampe, 1850)	Phloiotrya	tenuis		2	249	2	lind	Noir	56	18	191306	139491
deg 46.63988 2.768873	20240801	20240915	"R5;THERA2024/333"	"Lind noir Supra canopee;TR207_TE_1"	Troncais		R.Balvay	Parmain	COLEOPTERA	Melandryidae	Melandryinae	Phloiotrya tenuis	Phloiotrya tenuis (Hampe, 1850)	Phloiotrya	tenuis		3	207	1	lind	Noir	56	4	191249	139434
deg 47.25163 2.121351	20240801	20240915	"R5;THERA2024/378"	"Lind noir Canopee superieure;VZ170_T_2"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Melandryidae	Melandryinae	Phloiotrya tenuis	Phloiotrya tenuis (Hampe, 1850)	Phloiotrya	tenuis		1	170	2	lind	Noir	56	15	191294	139479
deg 47.25163 2.121351	20240801	20240915	"R5;THERA2024/379"	"Lind noir Canopee inferieure;VZ170_T_3"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Melandryidae	Melandryinae	Phloiotrya tenuis	Phloiotrya tenuis (Hampe, 1850)	Phloiotrya	tenuis		1	170	3	lind	Noir	56	15	191295	139480
deg 47.26527 2.067914	20240801	20240915	"R5;THERA2024/389"	"Lind noir Supra canopee;VZ249_TE_1"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Melandryidae	Melandryinae	Phloiotrya tenuis	Phloiotrya tenuis (Hampe, 1850)	Phloiotrya	tenuis		1	249	1	lind	Noir	56	18	191305	139490
deg 47.25163 2.121351	20240801	20240915	"R5;THERA2024/380"	"Lind noir Infra canopee;VZ170_T_4"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Melandryidae	Melandryinae	Phloiotrya tenuis	Phloiotrya tenuis (Hampe, 1850)	Phloiotrya	tenuis		2	170	4	lind	Noir	56	15	191296	139481
deg 46.63988 2.768873	20240801	20240915	"R5;THERA2024/334"	"Lind noir Canopee superieure;TR207_TE_2"	Troncais		R.Balvay	Parmain	COLEOPTERA	Melandryidae	Melandryinae	Phloiotrya tenuis	Phloiotrya tenuis (Hampe, 1850)	Phloiotrya	tenuis		5	207	2	lind	Noir	56	4	191250	139435
deg 47.26568 2.118357	20240801	20240915	"R5;THERA2024/382"	"Lind noir Canopee superieure;VZ179_TE_2"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Melandryidae	Melandryinae	Phloiotrya tenuis	Phloiotrya tenuis (Hampe, 1850)	Phloiotrya	tenuis		5	179	2	lind	Noir	56	16	191298	139483
deg 47.26568 2.118357	20240801	20240915	"R5;THERA2024/381"	"Lind noir Supra canopee;VZ179_TE_1"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Melandryidae	Melandryinae	Phloiotrya tenuis	Phloiotrya tenuis (Hampe, 1850)	Phloiotrya	tenuis		2	179	1	lind	Noir	56	16	191297	139482
deg 46.62809 2.701644	20240801	20240915	"R5;THERA2024/345"	"Lind noir Supra canopee;TR337_T_1"	Troncais		R.Balvay	Parmain	COLEOPTERA	Melandryidae	Melandryinae	Phloiotrya tenuis	Phloiotrya tenuis (Hampe, 1850)	Phloiotrya	tenuis		2	337	1	lind	Noir	56	7	191261	139446
deg 47.26687 2.196874	20240801	20240915	"R5;THERA2024/361"	"Lind noir Supra canopee;VZ81 Vouzeron_T_1"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Melandryidae	Melandryinae	Phloiotrya tenuis	Phloiotrya tenuis (Hampe, 1850)	Phloiotrya	tenuis		2	81	1	lind	Noir	56	11	191277	139462
deg 47.24953 2.183789	20240801	20240915	"R5;THERA2024/367"	"Lind noir Canopee inferieure;VZ22_T_3"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Melandryidae	Melandryinae	Phloiotrya tenuis	Phloiotrya tenuis (Hampe, 1850)	Phloiotrya	tenuis		1	22	3	lind	Noir	56	12	191283	139468
deg 47.24953 2.183789	20240801	20240915	"R5;THERA2024/366"	"Lind noir Canopee superieure;VZ22_T_2"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Melandryidae	Melandryinae	Phloiotrya tenuis	Phloiotrya tenuis (Hampe, 1850)	Phloiotrya	tenuis		1	22	2	lind	Noir	56	12	191282	139467
deg 47.26687 2.196874	20240801	20240915	"R5;THERA2024/364"	"Lind noir Infra canopee;VZ81 Vouzeron_T_4"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Melandryidae	Melandryinae	Phloiotrya tenuis	Phloiotrya tenuis (Hampe, 1850)	Phloiotrya	tenuis		1	81	4	lind	Noir	56	11	191280	139465
deg 47.26687 2.196874	20240801	20240915	"R5;THERA2024/363"	"Lind noir Canopee inferieure;VZ81 Vouzeron_T_3"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Melandryidae	Melandryinae	Phloiotrya tenuis	Phloiotrya tenuis (Hampe, 1850)	Phloiotrya	tenuis		1	81	3	lind	Noir	56	11	191279	139464
deg 47.26861 2.081451	20240801	20240915	"R5;THERA2024/385"	"Lind noir Supra canopee;VZ236_TE_1"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Melandryidae	Melandryinae	Phloiotrya tenuis	Phloiotrya tenuis (Hampe, 1850)	Phloiotrya	tenuis		1	236	1	lind	Noir	56	17	191301	139486
deg 47.26624 2.056827	20240801	20240915	"R5;THERA2024/393"	"Lind noir Supra canopee;VZ270_TE_1"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Melandryidae	Melandryinae	Phloiotrya tenuis	Phloiotrya tenuis (Hampe, 1850)	Phloiotrya	tenuis		1	270	1	lind	Noir	56	19	191309	139494
deg 47.24953 2.183789	20240801	20240915	"R5;THERA2024/365"	"Lind noir Supra canopee;VZ22_T_1"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Melandryidae	Melandryinae	Phloiotrya tenuis	Phloiotrya tenuis (Hampe, 1850)	Phloiotrya	tenuis		1	22	1	lind	Noir	56	12	191281	139466
deg 46.6001 2.673761	20240801	20241215	"R5++;THERA2024/359"	"Lind noir Canopee inferieure;TR413_T_3"	Troncais		R.Balvay	Parmain	COLEOPTERA	Melandryidae	Melandryinae	Phloiotrya tenuis	Phloiotrya tenuis (Hampe, 1850)	Phloiotrya	tenuis		1	413	3	lind	Noir	56	10	191275	139460
deg 46.68164 2.832132	20240801	20240915	"R5;THERA2024/323"	"Lind noir Canopee inferieure;TR19_TE_3"	Troncais		R.Balvay	Parmain	COLEOPTERA	Melandryidae	Melandryinae	Phloiotrya tenuis	Phloiotrya tenuis (Hampe, 1850)	Phloiotrya	tenuis		1	19	3	lind	Noir	56	1	191239	139424
deg 46.68164 2.832132	20240801	20240915	"R5;THERA2024/322"	"Lind noir Canopee superieure;TR19_TE_2"	Troncais		R.Balvay	Parmain	COLEOPTERA	Melandryidae	Melandryinae	Phloiotrya tenuis	Phloiotrya tenuis (Hampe, 1850)	Phloiotrya	tenuis		3	19	2	lind	Noir	56	1	191238	139423
deg 46.61481 2.719873	20240603	20240701	"R3;THERA2024/184"	"Lind noir Infra canopee;TR327_T_4"	Troncais		R.Balvay	Parmain	COLEOPTERA	Melandryidae	Osphyinae	Conopalpus brevicollis	Conopalpus brevicollis Kraatz, 1855	Conopalpus	brevicollis		1	327	4	lind	Noir	56	6	191100	139445
deg 46.63988 2.768873	20240603	20240701	"R3;THERA2024/176"	"Lind noir Infra canopee;TR207_TE_4"	Troncais		R.Balvay	Parmain	COLEOPTERA	Melandryidae	Osphyinae	Conopalpus brevicollis	Conopalpus brevicollis Kraatz, 1855	Conopalpus	brevicollis		2	207	4	lind	Noir	56	4	191092	139437
deg 46.62809 2.701644	20240502	20240603	"R2;THERA2024/107"	"Lind noir Canopee inferieure;TR337_T_3"	Troncais		R.Balvay	Parmain	COLEOPTERA	Melandryidae	Osphyinae	Conopalpus testaceus	Conopalpus testaceus (Olivier, 1790)	Conopalpus	testaceus		1	337	3	lind	Noir	56	7	191023	139448
deg 46.6001 2.673761	20240502	20240603	"R2;THERA2024/120"	"Lind noir Infra canopee;TR413_T_4"	Troncais		R.Balvay	Parmain	COLEOPTERA	Melandryidae	Osphyinae	Conopalpus testaceus	Conopalpus testaceus (Olivier, 1790)	Conopalpus	testaceus		1	413	4	lind	Noir	56	10	191036	139461
deg 46.62809 2.701644	20240502	20240603	"R2;THERA2024/106"	"Lind noir Canopee superieure;TR337_T_2"	Troncais		R.Balvay	Parmain	COLEOPTERA	Melandryidae	Osphyinae	Conopalpus testaceus	Conopalpus testaceus (Olivier, 1790)	Conopalpus	testaceus		1	337	2	lind	Noir	56	7	191022	139447
deg 46.68164 2.832132	20240502	20240603	"R2;THERA2024/83"	"Lind noir Canopee inferieure;TR19_TE_3"	Troncais		R.Balvay	Parmain	COLEOPTERA	Melandryidae	Osphyinae	Conopalpus testaceus	Conopalpus testaceus (Olivier, 1790)	Conopalpus	testaceus		1	19	3	lind	Noir	56	1	190999	139424
deg 46.60366 2.689982	20240603	20240701	"R3;THERA2024/190"	"Lind noir Canopee superieure;TR350_T_2"	Troncais		R.Balvay	Parmain	COLEOPTERA	Melandryidae	Osphyinae	Conopalpus testaceus	Conopalpus testaceus (Olivier, 1790)	Conopalpus	testaceus		1	350	2	lind	Noir	56	8	191106	139451
deg 47.26687 2.196874	20240603	20240701	"R3;THERA2024/202"	"Lind noir Canopee superieure;VZ81 Vouzeron_T_2"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Melandryidae	Osphyinae	Conopalpus testaceus	Conopalpus testaceus (Olivier, 1790)	Conopalpus	testaceus		1	81	2	lind	Noir	56	11	191118	139463
deg 46.66978 2.731031	20240603	20240701	"R3;THERA2024/172"	"Lind noir Infra canopee;TR118_T_4"	Troncais		R.Balvay	Parmain	COLEOPTERA	Melandryidae	Osphyinae	Conopalpus testaceus	Conopalpus testaceus (Olivier, 1790)	Conopalpus	testaceus		1	118	4	lind	Noir	56	3	191088	139433
deg 46.63988 2.768873	20240603	20240701	"R3;THERA2024/175"	"Lind noir Canopee inferieure;TR207_TE_3"	Troncais		R.Balvay	Parmain	COLEOPTERA	Melandryidae	Osphyinae	Conopalpus testaceus	Conopalpus testaceus (Olivier, 1790)	Conopalpus	testaceus		1	207	3	lind	Noir	56	4	191091	139436
deg 47.26687 2.196874	20240701	20240801	"R4;THERA2024/281"	"Lind noir Supra canopee;VZ81 Vouzeron_T_1"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Melandryidae	Osphyinae	Conopalpus testaceus	Conopalpus testaceus (Olivier, 1790)	Conopalpus	testaceus		1	81	1	lind	Noir	56	11	191197	139462
deg 46.60366 2.689982	20240603	20240701	"R3;THERA2024/191"	"Lind noir Canopee inferieure;TR350_T_3"	Troncais		R.Balvay	Parmain	COLEOPTERA	Melandryidae	Osphyinae	Conopalpus testaceus	Conopalpus testaceus (Olivier, 1790)	Conopalpus	testaceus		1	350	3	lind	Noir	56	8	191107	139452
deg 46.6001 2.673761	20240603	20240701	"R3;THERA2024/199"	"Lind noir Canopee inferieure;TR413_T_3"	Troncais		R.Balvay	Parmain	COLEOPTERA	Melandryidae	Osphyinae	Conopalpus testaceus	Conopalpus testaceus (Olivier, 1790)	Conopalpus	testaceus		1	413	3	lind	Noir	56	10	191115	139460
deg 47.24953 2.183789	20240603	20240701	"R3;THERA2024/207"	"Lind noir Canopee inferieure;VZ22_T_3"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Melandryidae	Osphyinae	Conopalpus testaceus	Conopalpus testaceus (Olivier, 1790)	Conopalpus	testaceus		1	22	3	lind	Noir	56	12	191123	139468
deg 47.28669 2.154923	20240404	20240502	"R1;THERA2024/53"	"Lind noir Supra canopee;VZ71_T_1"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Monotomidae	Monotominae	Monotoma bicolor	Monotoma bicolor A. Villa & G.B. Villa, 1835	Monotoma	bicolor	coll	1	71	1	lind	Noir	56	14	190969	139474
deg 46.63988 2.768873	20240603	20240701	"R3;THERA2024/173"	"Lind noir Supra canopee;TR207_TE_1"	Troncais		R.Balvay	Parmain	COLEOPTERA	Monotomidae	Monotominae	Monotoma bicolor	Monotoma bicolor A. Villa & G.B. Villa, 1835	Monotoma	bicolor	cf coll	1	207	1	lind	Noir	56	4	191089	139434
deg 47.28669 2.154923	20240801	20240915	"R5;THERA2024/373"	"Lind noir Supra canopee;VZ71_T_1"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Monotomidae	Monotominae	Monotoma longicollis	Monotoma longicollis (Gyllenhal, 1827)	Monotoma	longicollis	coll	1	71	1	lind	Noir	56	14	191289	139474
deg 47.24953 2.183789	20240701	20240801	"R4;THERA2024/288"	"Lind noir Infra canopee;VZ22_T_4"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Monotomidae	Monotominae	Monotoma longicollis	Monotoma longicollis (Gyllenhal, 1827)	Monotoma	longicollis	cf coll	1	22	4	lind	Noir	56	12	191204	139469
deg 46.62809 2.701644	20240801	20240915	"R5;THERA2024/345"	"Lind noir Supra canopee;TR337_T_1"	Troncais		R.Balvay	Parmain	COLEOPTERA	Monotomidae	Monotominae	Monotoma picipes	Monotoma picipes Herbst, 1793	Monotoma	picipes		1	337	1	lind	Noir	56	7	191261	139446
deg 47.28669 2.154923	20240801	20240915	"R5;THERA2024/373"	"Lind noir Supra canopee;VZ71_T_1"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Monotomidae	Monotominae	Monotoma picipes	Monotoma picipes Herbst, 1793	Monotoma	picipes		1	71	1	lind	Noir	56	14	191289	139474
deg 46.61481 2.719873	20240801	20240915	"R5;THERA2024/341"	"Lind noir Supra canopee;TR327_T_1"	Troncais		R.Balvay	Parmain	COLEOPTERA	Monotomidae	Monotominae	Monotoma picipes	Monotoma picipes Herbst, 1793	Monotoma	picipes		1	327	1	lind	Noir	56	6	191257	139442
deg 47.26624 2.056827	20240801	20240915	"R5;THERA2024/393"	"Lind noir Supra canopee;VZ270_TE_1"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Monotomidae	Monotominae	Monotoma picipes	Monotoma picipes Herbst, 1793	Monotoma	picipes		1	270	1	lind	Noir	56	19	191309	139494
deg 46.62809 2.701644	20240402	20240502	"R1;THERA2024/25"	"Lind noir Supra canopee;TR337_T_1"	Troncais		R.Balvay	Parmain	COLEOPTERA	Monotomidae	Monotominae	Monotoma picipes	Monotoma picipes Herbst, 1793	Monotoma	picipes		1	337	1	lind	Noir	56	7	190941	139446
deg 47.26527 2.067914	20240502	20240603	"R2;THERA2024/150"	"Lind noir Canopee superieure;VZ249_TE_2"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Monotomidae	Monotominae	Monotoma picipes	Monotoma picipes Herbst, 1793	Monotoma	picipes	coll	1	249	2	lind	Noir	56	18	191066	139491
deg 46.58879 2.705986	20240502	20240603	"R2;THERA2024/113"	"Lind noir Supra canopee;TR368_TE_1"	Troncais		R.Balvay	Parmain	COLEOPTERA	Monotomidae	Monotominae	Monotoma picipes	Monotoma picipes Herbst, 1793	Monotoma	picipes		1	368	1	lind	Noir	56	9	191029	139454
deg 46.61481 2.719873	20240701	20240801	"R4;THERA2024/261"	"Lind noir Supra canopee;TR327_T_1"	Troncais		R.Balvay	Parmain	COLEOPTERA	Monotomidae	Monotominae	Monotoma picipes	Monotoma picipes Herbst, 1793	Monotoma	picipes	coll	1	327	1	lind	Noir	56	6	191177	139442
deg 47.28669 2.154923	20240701	20240801	"R4;THERA2024/293"	"Lind noir Supra canopee;VZ71_T_1"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Monotomidae	Monotominae	Monotoma picipes	Monotoma picipes Herbst, 1793	Monotoma	picipes	coll	1	71	1	lind	Noir	56	14	191209	139474
deg 46.61626 2.734444	20240801	20241215	"R5++;THERA2024/340"	"Lind noir Infra canopee;TR315_TE_4"	Troncais		R.Balvay	Parmain	COLEOPTERA	Monotomidae	Rhizophaginae	Rhizophagus bipustulatus	Rhizophagus bipustulatus (Fabricius, 1792)	Rhizophagus	bipustulatus		1	315	4	lind	Noir	56	5	191256	139441
deg 47.24953 2.183789	20240502	20240603	"R2;THERA2024/128"	"Lind noir Infra canopee;VZ22_T_4"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Monotomidae	Rhizophaginae	Rhizophagus bipustulatus	Rhizophagus bipustulatus (Fabricius, 1792)	Rhizophagus	bipustulatus		1	22	4	lind	Noir	56	12	191044	139469
deg 46.66718 2.798198	20240402	20240502	"R1;THERA2024/08"	"Lind noir Infra canopee;TR43_T_4"	Troncais		R.Balvay	Parmain	COLEOPTERA	Monotomidae	Rhizophaginae	Rhizophagus bipustulatus	Rhizophagus bipustulatus (Fabricius, 1792)	Rhizophagus	bipustulatus		1	43	4	lind	Noir	56	2	190924	139429
deg 47.26861 2.081451	20240502	20240603	"R2;THERA2024/147"	"Lind noir Canopee inferieure;VZ236_TE_3"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Monotomidae	Rhizophaginae	Rhizophagus bipustulatus	Rhizophagus bipustulatus (Fabricius, 1792)	Rhizophagus	bipustulatus		2	236	3	lind	Noir	56	17	191063	139488
deg 46.62809 2.701644	20240402	20240502	"R1;THERA2024/28"	"Lind noir Infra canopee;TR337_T_4"	Troncais		R.Balvay	Parmain	COLEOPTERA	Monotomidae	Rhizophaginae	Rhizophagus bipustulatus	Rhizophagus bipustulatus (Fabricius, 1792)	Rhizophagus	bipustulatus		1	337	4	lind	Noir	56	7	190944	139449
deg 47.26527 2.067914	20240404	20240502	"R1;THERA2024/72"	"Lind noir Infra canopee;VZ249_TE_4"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Monotomidae	Rhizophaginae	Rhizophagus bipustulatus	Rhizophagus bipustulatus (Fabricius, 1792)	Rhizophagus	bipustulatus		1	249	4	lind	Noir	56	18	190988	139493
deg 47.24953 2.183789	20240502	20240603	"R2;THERA2024/127"	"Lind noir Canopee inferieure;VZ22_T_3"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Monotomidae	Rhizophaginae	Rhizophagus bipustulatus	Rhizophagus bipustulatus (Fabricius, 1792)	Rhizophagus	bipustulatus		1	22	3	lind	Noir	56	12	191043	139468
deg 47.28669 2.154923	20240404	20240502	"R1;THERA2024/55"	"Lind noir Canopee inferieure;VZ71_T_3"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Monotomidae	Rhizophaginae	Rhizophagus bipustulatus	Rhizophagus bipustulatus (Fabricius, 1792)	Rhizophagus	bipustulatus		2	71	3	lind	Noir	56	14	190971	139476
deg 47.25163 2.121351	20240405	20240502	"R1;THERA2024/59"	"Lind noir Canopee inferieure;VZ170_T_3"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Monotomidae	Rhizophaginae	Rhizophagus bipustulatus	Rhizophagus bipustulatus (Fabricius, 1792)	Rhizophagus	bipustulatus		1	170	3	lind	Noir	56	15	190975	139480
deg 47.26861 2.081451	20240502	20240603	"R2;THERA2024/148"	"Lind noir Infra canopee;VZ236_TE_4"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Monotomidae	Rhizophaginae	Rhizophagus bipustulatus	Rhizophagus bipustulatus (Fabricius, 1792)	Rhizophagus	bipustulatus		1	236	4	lind	Noir	56	17	191064	139489
deg 47.24953 2.183789	20240603	20240701	"R3;THERA2024/207"	"Lind noir Canopee inferieure;VZ22_T_3"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Monotomidae	Rhizophaginae	Rhizophagus bipustulatus	Rhizophagus bipustulatus (Fabricius, 1792)	Rhizophagus	bipustulatus		1	22	3	lind	Noir	56	12	191123	139468
deg 47.26861 2.081451	20240603	20240701	"R3;THERA2024/227"	"Lind noir Canopee inferieure;VZ236_TE_3"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Monotomidae	Rhizophaginae	Rhizophagus bipustulatus	Rhizophagus bipustulatus (Fabricius, 1792)	Rhizophagus	bipustulatus		1	236	3	lind	Noir	56	17	191143	139488
deg 47.28669 2.154923	20240502	20240603	"R2;THERA2024/136"	"Lind noir Infra canopee;VZ71_T_4"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Monotomidae	Rhizophaginae	Rhizophagus fenestralis	Rhizophagus fenestralis (Linnaeus, 1758)	Rhizophagus	fenestralis		1	71	4	lind	Noir	56	14	191052	139477
deg 46.66718 2.798198	20240402	20240502	"R1;THERA2024/08"	"Lind noir Infra canopee;TR43_T_4"	Troncais		R.Balvay	Parmain	COLEOPTERA	Monotomidae	Rhizophaginae	Rhizophagus perforatus	Rhizophagus perforatus Erichson, 1845	Rhizophagus	perforatus		1	43	4	lind	Noir	56	2	190924	139429
deg 47.25163 2.121351	20240502	20240603	"R2;THERA2024/140"	"Lind noir Infra canopee;VZ170_T_4"	Vierzon		R.Balvay	Parmain	COLEOPTERA	Monotomidae	Rhizophaginae	Rhizophagus sp.	Rhizophagus sp. Herbst, 1793	Rhizophagus	sp.	cassé	1	170	4	lind	Noir	56	15	191056	139481
deg 46.63988 2.768873	20240801	20240915	"R5;THERA2024/333"	"Lind noir Supra canopee;TR207_TE_1"	Troncais		R.Balvay	O.Courtin	COLEOPTERA	Mordellidae	Mordellinae	Hoshihananomia gacognei	Hoshihananomia gacognei (Mulsant, 1852)	Hoshihananomia	gacognei		1	207	1	lind	Noir	56	4	191249	139434
deg 47.26093 2.032786	20240801	20240915	"R5;THERA2024/397"	"Lind noir Supra canopee;VZ290_T_1"	Vierzon		R.Balvay	O.Courtin	COLEOPTERA	Mordellidae	Mordellinae	Mordella brachyura	Mordella brachyura Mulsant, 1856	Mordella	brachyura		2	290	1	lind	Noir	56	20	191313	139498
deg 47.25163 2.121351	20240801	20240915	"R5;THERA2024/377"	"Lind noir Supra canopee;VZ170_T_1"	Vierzon		R.Balvay	O.Courtin	COLEOPTERA	Mordellidae	Mordellinae	Mordella brachyura	Mordella brachyura Mulsant, 1856	Mordella	brachyura		1	170	1	lind	Noir	56	15	191293	139478
deg 47.26624 2.056827	20240801	20240915	"R5;THERA2024/393"	"Lind noir Supra canopee;VZ270_TE_1"	Vierzon		R.Balvay	O.Courtin	COLEOPTERA	Mordellidae	Mordellinae	Mordella brachyura	Mordella brachyura Mulsant, 1856	Mordella	brachyura		1	270	1	lind	Noir	56	19	191309	139494
deg 47.26568 2.118357	20240701	20240801	"R4;THERA2024/301"	"Lind noir Supra canopee;VZ179_TE_1"	Vierzon		R.Balvay	O.Courtin	COLEOPTERA	Mordellidae	Mordellinae	Mordella brachyura	Mordella brachyura Mulsant, 1856	Mordella	brachyura		1	179	1	lind	Noir	56	16	191217	139482
deg 47.26527 2.067914	20240701	20240801	"R4;THERA2024/309"	"Lind noir Supra canopee;VZ249_TE_1"	Vierzon		R.Balvay	O.Courtin	COLEOPTERA	Mordellidae	Mordellinae	Mordella brachyura	Mordella brachyura Mulsant, 1856	Mordella	brachyura		1	249	1	lind	Noir	56	18	191225	139490
